"pathway" "country" "tradeadjustment" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "calcn_agsoils" "calcn_leftpasture" "water_requirement" "lnppmatureforest_expost" "lnppmatureotherland_expost" "pathway_id"
"CurrentTrends" "BRA" "No" "2040" 2779.576481 230.132293 0 3308.308616 3236.973771 122.1428678 104.0126038 2093.141596 317640.2776 25433.864 NA 0.611544331 215014.864 25433.864 13586.338 0 76.94399577 0 0 0 0 0 0 106257.8755 170848.4305 541166.2639 0 25433.864 1150.672618 5795.446577 850652.553 -3466.542104 0 -3466.542104 0 0 0 0 113.7253436 73.51570661 0.396346982 10.78063791 29.4289991 0 0 0 627.0045311 16.87248173 458.9315029 168.0730282 740.7298747 283.172562 0.706845161 -13.86333363 NA 270.0160736 0 0 6848.235382 -13.86333363 0 1344.151678 6908.905801 0 0 6623.516208 0 0 920.5380945 3590.68982114931 NA 1944.67167549215 1295.266303 12436.5916135676 6304.60649475517 384797.029960547 18519.818 "CT"
"CurrentTrends" "BRA" "No" "2045" 3131.037166 231.122502 0 3398.993431 3387.510306 124.2605869 109.9177483 2090.335595 315118.6311 25433.864 NA 0.611419286 215014.864 25433.864 13586.338 0 77.11076805 0 0 0 0 0 0 113662.6302 166191.8587 536870.1147 0 25433.864 2287.135566 6206.949914 850652.553 -4296.149145 0 -4296.149145 0 0 0 0 125.1371603 81.29569387 0.419852124 11.41997778 32.4214887 0 0 0 649.5763089 17.47747229 475.3872464 174.1890625 774.7134692 350.9335102 36.27476629 -23.43270884 NA 363.7755676 0 0 7133.07446 -23.43270884 0 1457.710948 7540.840843 0 0 7146.795218 0 0 1829.708453 3760.32589587454 NA 1941.2787956659 1412.052897 13072.0952750442 6701.48896058244 382401.384143727 18519.818 "CT"
"CurrentTrends" "BRA" "No" "2050" 3553.365765 230.885725 0 3489.678246 3479.446507 124.1728445 113.8736558 2087.150675 313622.0947 25433.864 NA 0.61248276 215014.864 25433.864 13586.338 0 77.28580931 0 0 0 0 0 0 117972.7071 159798.1099 534320.4537 0 25433.864 6528.560493 6598.857854 850652.553 -2549.661039 0 -2549.661039 30.91604716 0 26.038467 4.87758016 132.6120196 86.67656757 0.432798839 11.77212842 34.16332364 591.5020732 164.388315 427.1137582 665.243765 17.89660939 486.7877755 178.4559895 797.8557847 208.2853842 1.350514762 -41.26081788 NA 168.3750811 0 0 7338.036631 -41.26081788 0 1526.992626 7988.654919 0 0 7558.66514 0 0 5222.848395 3865.69723885161 NA 1937.50362843923 1498.879361 13301.2204523458 6889.87979410088 380979.626093761 18519.818 "CT"
"CurrentTrends" "CAN" "No" "2000" 1163.71 30.683312 2737.102471 2737.102471 2720.914233 130.2885351 85.68233548 1871.321981 416837.906 250937.178 NA 0.138856844 44316.431 33630.176 22131.553 5495.609 90.78800678 41138 27539.056 20149 0 347801.97 487470.03 41138 20351.41315 347801.97 0 486488.7242 0 778.8925999 896559 0 0 0 30.87402918 15.9394206 14.8036161 0.13099248 29.50699724 14.22022153 0.00458106352189127 0.124604928 15.16217078 34.37803018 6.4102857 27.96774448 34.25654423 1.026082327 27.9094393 6.347104931 63.5970656 0 0 0 NA 0 -0.166475877 0 3079.659931 0 0 84.00750865 1501.507915 245.2034575 1564.348 303.2907557 570.532 0 4380.326946 3425.78745316104 NA 1972.55658062287 233.2466651 588.006359426551 2969.53293807395 312417.584432584 449664.761749893 "CT"
"CurrentTrends" "CAN" "No" "2005" 1321.66 32.215916 2705.337478 2705.337478 2692.143111 127.1833254 82.5096372 1878.074014 416837.906 250937.178 NA 0.136977227 44316.431 33630.176 22131.553 5495.609 90.78800678 39781 25674.155 43750 0 347562.09 487340.91 39781 44244.12584 344447.364 0 466547.8155 671.9079385 866.7867537 896559 -3354.606004 0 -3354.606004 31.22783312 15.1391522 15.961491 0.12718992 29.25340154 14.11794853 0.00463600849925957 0.126099431 15.00935358 38.23300334 7.2505251 30.98247824 38.8037099 1.162984678 31.63318323 7.170526668 67.92632676 113.0544014 80.01095257 0 NA 193.0653539 -0.13078468 0 2983.927919 0 0 80.94526915 1448.960654 260.4709235 1776.685 324.009822 693.121 0 4380.326946 3401.78275421647 NA 1982.23940313082 258.2377227 665.934152460939 2817.86163437859 309435.106055872 431288.99216453 "CT"
"CurrentTrends" "CAN" "No" "2010" 1399.48 33.963412 2823.876738 2823.876738 2857.808166 128.7547047 90.32780614 1875.297723 416837.906 250937.178 NA 0.130788283 44316.431 33630.176 22131.553 5495.609 90.78800678 37864 25046.079 40832 0 347322.21 490956.79 37864 41297.95943 344414.1077 0 466542.9248 5475.408682 964.5993254 896559 -33.25627438 0 -33.25627438 33.87064596 16.6546075 17.0736111 0.14242736 33.70293421 15.46822849 0.00568447886037176 0.154617825 18.0800879 32.80548146 6.1898109 26.61567056 32.95425955 0.986835723 26.84193166 6.112327887 65.79085159 1.398041933 0.47081118 0 NA 1.868853114 -0.866342171 2544.10236 2806.305065 0 0 80.79378276 1689.868007 237.0774746 2051.264 372.4691045 650.749 0 4380.326946 3609.42922387629 NA 1979.22270735278 257.3691142 538.035290612801 2771.38307083324 309405.538888926 431284.485329979 "CT"
"CurrentTrends" "CAN" "No" "2015" 1556.51 35.732126 2828.931472 2828.931472 2903.073817 141.2828594 88.25606432 1870.045372 414808.551 252163.288 NA 0.129827888 51881.588 36458.144 24474.22 8797.586 90.78800678 38461 29315.38 39048 0 347115.71 489766.29 38461 39430.75166 344335.1064 0 466537.4823 6721.210005 1073.449559 896559 -79.00127934 0 -79.00127934 40.866835 19.7758014 20.9487096 0.142324 42.49560445 20.82101117 0.00569392485885666 0.154874756 21.51971853 31.0214508 5.7438108 25.27764 30.89254573 0.927687195 25.23309172 5.659454011 72.30915254 3.237402195 4.122071014 0 NA 7.359473208 -1.078997638 2544.10236 3190.304285 0 0 92.13244822 2461.786792 235.9988545 2581 621.1687536 1004 0 5376.968004 3628.8998648412 NA 1973.43202731788 256.8102713 493.925805902474 3105.97724027469 309476.942688972 430838.053612792 "CT"
"CurrentTrends" "CAN" "No" "2020" 1607.4 37.888705 2970.961035 2970.961035 3117.846255 141.6226376 96.50084485 1871.150269 413174.41 253463.038 NA 0.130864659 60994.81 40748.606 27426.675 8817.882 90.78800678 38401 30543.998 37432.8 0 346928.1 491050.1 38401 37832.25329 344289.0757 0 466531.4257 8310.662317 1194.583 896559 -46.03070753 0 -46.03070753 42.78156484 18.2986532 24.362247 0.12066464 45.80824507 25.69309986 0.00484463148823064 0.131773976 19.98337124 30.71401506 5.5909581 25.12305696 31.00610979 0.932517637 25.36447974 5.641630058 75.65244683 1.935059189 0.542325799 0 NA 2.477384988 -1.161908034 2544.10236 3309.296944 0 0 96.4291395 3159.811019 241.8050034 3083 779.9479876 1194 0 6648.529854 3830.83268431099 NA 1971.08765266317 264.0674752 490.869882374501 3337.02352528706 309977.147440206 430598.969223284 "CT"
"CurrentTrends" "CAN" "No" "2025" 1865.184637 39.65698 0 3030.818427 3005.782005 144.0517149 97.22391258 1871.14421 412710.634 247056.5695 NA 0.129291205 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 40795.67675 39464.95567 343825.2997 0 462840.0979 8310.662317 1322.3076 896559 -463.776011 0 -463.776011 0 0 0 0 48.14758434 26.58834813 0.00519243353494743 0.141234192 21.41800201 0 0 0 33.03004082 0.997161265 27.12278641 5.907254414 80.00493666 17.55965137 29.72939167 0 NA 47.28904304 -1.172688504 0 4006.232859 0 0 102.477086 3290.728443 0 0 843.9726854 0 0 6648.529854 3670.84000640732 NA 1968.51709959938 276.6567601 529.477342101066 3949.27474015255 309565.581208885 427204.977741896 "CT"
"CurrentTrends" "CAN" "No" "2030" 2146.098452 41.7017 0 3090.675819 3065.305788 147.3781067 102.0067748 1869.616008 412191.6501 244835.2397 NA 0.129335721 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 42601.60018 42211.76967 343306.3159 0 458678.6198 8310.662317 1450.0322 896559 -518.9838703 0 -518.9838703 17.4377931 0 17.4377931 0 50.00802647 27.35974235 0.00545472524561903 0.148368527 22.4999156 41.35859614 7.9485315 33.41006464 35.78698355 1.082870123 29.45406735 6.332916208 84.62232152 19.06390786 28.34571529 0 NA 47.40962316 -1.172688504 0 4762.832625 0 0 107.8343429 3378.863756 0 0 871.3289881 0 0 6648.529854 3750.59369044867 NA 1966.70125985706 283.9402294 591.250076518919 4710.04649857893 309105.022217728 423378.706549891 "CT"
"CurrentTrends" "CAN" "No" "2035" 2437.67775 43.820662 0 3150.533212 3124.829597 150.7044957 106.7896451 1867.233091 411634.6131 242444.7148 NA 0.129370602 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 44595.68585 45125.44758 342749.2789 0 454200.1686 8310.662317 1577.7568 896559 -557.0369967 0 -557.0369967 0 0 0 0 52.05860316 28.20780135 0.00574434557851358 0.1562462 23.69455561 0 0 0 38.70509774 1.173582484 31.92144355 6.783654186 89.5910124 20.48463774 30.72375313 0 NA 51.20839087 -1.172688504 0 5600.308757 0 0 113.656892 3476.039523 0 0 900.895597 0 0 6648.529854 3830.34740202784 NA 1965.75874091954 291.9589457 656.420290700323 5556.07069977071 308610.693880781 419260.99442944 "CT"
"CurrentTrends" "CAN" "No" "2040" 2730.837356 45.808241 0 3210.390604 3184.353525 154.0308879 111.5725283 1864.930338 411061.648 239990.448 NA 0.129376257 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 46740.83852 48023.40166 342176.3138 0 449602.3023 8310.662317 1705.4814 896559 -572.9650931 0 -572.9650931 0 0 0 0 54.23316755 29.08874828 0.00605590683122838 0.164720666 24.9796986 0 0 0 41.63935863 1.26494418 34.40648169 7.232876944 94.69983768 21.13772792 32.06093234 0 NA 53.19866026 -1.172688504 0 6518.363376 0 0 119.7756234 3577.111336 0 0 931.4217954 0 0 6648.529854 3910.10123782619 NA 1965.04809612163 300.3256501 721.757978783614 6487.44567812484 308102.230556061 415033.486090906 "CT"
"CurrentTrends" "CAN" "No" "2045" 3023.166047 47.596446 0 3270.247996 3243.877582 157.3572846 116.3554245 1863.67893 410480.5815 237509.7433 NA 0.129343278 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 49032.92433 50832.05345 341595.2472 0 444954.9067 8310.662317 1833.206 896559 -581.0665136 0 -581.0665136 0 0 0 0 56.51244297 29.98579939 0.00638880860279532 0.173775594 26.35286799 0 0 0 44.52757865 1.355066589 36.85781121 7.669767437 99.86733311 21.52497578 33.08088129 0 NA 54.60585708 -1.172688504 0 7519.779905 0 0 126.1472627 3680.155774 0 0 962.4872989 0 0 6648.529854 3989.85521066118 NA 1963.89034431388 308.9043217 785.833307606117 7507.62545773875 307586.577760943 410760.438035666 "CT"
"CurrentTrends" "CAN" "No" "2050" 3313.959111 49.26773 0 3330.105388 3303.401711 160.6836823 121.1383301 1863.092234 409880.2435 234949.3613 NA 0.129273514 117097.532 79921.708 27426.675 8817.882 90.78800678 0 0 0 0 0 0 51518.11308 53616.14248 340994.9093 0 440158.2423 8310.662317 1960.9306 896559 -600.3379956 0 -600.3379956 19.1020557 0 19.1020557 0 58.94515783 30.91984071 0.00674975658202686 0.183593379 27.84172375 41.78382112 8.0478216 33.73599952 47.41877419 1.445407543 39.31508516 8.103689035 105.1912435 22.31720254 34.78193341 0 NA 57.09913595 -1.172688504 0 8617.151071 0 0 132.9007161 3787.706528 0 0 994.7764985 0 0 6648.529854 4069.60925881578 NA 1962.85052016703 317.9041688 849.650190444864 8630.47629003997 307053.82314013 406350.144776779 "CT"
"CurrentTrends" "CHN" "No" "2000" 2770.11 1264.099069 2410.832403 2410.832403 2406.59562 73.67661045 73.83648268 2105.558323 168762.447 28546.119 0.26 0.383347515 92927.409 18058.337 324191.622 83008.784 63.43611479 130897 150696.198 392834 0 177000.55 241738.45 135804.6019 391567.4935 177000.55 0 229040.0202 0 4149.732547 937562.3981 0 0 0 540.1814104 204.5253453 184.4304462 151.2256189 530.9530239 177.113179 5.557629466 151.1675215 202.6723234 359.3446046 99.0292758 260.3153288 314.0722906 8.431026782 229.3239285 84.74836208 841.4792173 0 0 0 NA 0 -3.546097143 0 224141.4133 0 0 42193.93855 24716.19232 4635.53818 22139.168 4734.163467 8609.7 18887.2 0 2817.21973245114 NA 1945.53788165112 4281.543396 8309.97682603545 236835.35552683 169722.612421002 208893.697597344 "CT"
"CurrentTrends" "CHN" "No" "2005" 4420.54 1304.887562 2478.686629 2478.686629 2473.001588 79.97040324 76.41925489 2124.703136 168762.447 28546.119 0.26 0.381798732 92927.409 18058.337 324191.622 83008.784 63.43611479 133848.2222 149991.869 392834 0 188805.465 226982.2928 142487.1639 391495.9434 177000.55 11804 209103.1755 0 5671.565332 937562.3981 0 11804 11804 573.5899525 214.7494828 212.9545236 145.8859461 583.2688883 216.3035396 5.370542029 146.0787432 220.8866055 343.2674427 95.8122984 247.4551443 294.203403 7.749789342 210.7942701 83.40913295 872.2504121 0 100.3727866 -30.94236749 NA 69.4304191 -5.221879187 0 220866.514 0 -30.94236749 45317.18313 31900.08255 4820.053925 26823.41033 6528.199994 11637.78679 18887.2 0 2873.3256583662 NA 1967.11051864425 4672.684074 8090.87655153008 240997.475344546 169722.612421002 190860.592117324 "CT"
"CurrentTrends" "CHN" "No" "2010" 7554.1 1348.191368 2610.346238 2610.346238 2604.696307 77.37737262 94.01359284 2122.509424 168762.447 28546.119 0.26 0.375790771 92927.409 18058.337 324191.622 83008.784 63.43611479 135449.8 158131.493 392831 0 200610.38 213578.89 151716.6325 391058.4733 177000.55 23609 186426.242 0 7751.500357 937562.3981 0 11805 11805 621.7661696 236.393785 233.5215792 151.8508054 666.4227248 261.282776 5.602921486 152.3994644 252.7404844 321.9342926 91.4572659 230.4770267 276.3444166 7.14543877 194.3559346 81.98848206 934.3590687 0 119.5379374 -61.88735633 NA 57.65058106 -8.408072711 256900 251167.0612 0 -61.88735633 48612.75056 39825.43744 5032.812791 29702.87115 8311.816389 14392.79527 18887.2 0 3096.14281109149 NA 1968.69872247659 4955.866942 7643.49489136257 266370.067478286 169722.612421002 170349.04478261 "CT"
"CurrentTrends" "CHN" "No" "2015" 11061.6 1393.715448 2766.271476 2766.271476 2765.81013 82.9986295 99.58506914 2106.02444 168750.902 28385.006 0.26 0.373837728 92862.98 17946.266 323658.962 83011.438 63.43611479 131671.5 169603.851 392834 0 210294.25 207670.39 159944.4793 390702.7794 177000.55 33293 166027.3788 0 10594.21064 937562.3981 0 9684 9684 672.2845266 268.4518718 245.8317498 158.000905 767.9721181 305.8026243 5.854625117 159.2458032 302.9236905 307.815612 87.6632211 220.1523909 261.6441252 6.778570025 184.3771047 77.26702051 1020.016201 0 111.3177037 -87.27247043 NA 24.04523331 -9.600042614 256900 285152.0467 0 -87.27247043 51886.53916 47336.89075 4847.889765 30948.35641 8661.714321 12765.57258 26634.4 0 3289.22675121736 NA 1959.03120525407 4748.427961 7435.5323668925 296785.27021455 169733.549862562 152069.410237054 "CT"
"CurrentTrends" "CHN" "No" "2020" 14616.5 1424.929781 2815.910688 2815.910688 2820.950505 83.37464878 104.0626367 2100.109467 171949.61 30189.768 0.26 0.38104079 95779.722 18660.616 319184.41 83015.415 63.43611479 128655.1 166836.382 392834 0 219978.18 201003.01 160905.8303 390488.0179 177000.55 43000 151688.5709 0 14479.429 937562.3981 0 9707 9707 618.8649514 269.6458344 195.8652423 153.3538747 742.6477561 275.4311916 5.686904174 154.6837935 312.532771 298.687145 86.1082677 212.5788773 254.9422512 6.546572916 178.0667833 76.87546787 987.8554785 0 72.72255044 -112.7178755 NA -39.99532505 -9.734528728 256900 282661.1905 0 -112.7178755 50845.5398 40639.12021 4744.383734 25884.58011 7039.486134 9918.63544 34400 0 3380.16538184475 NA 1960.16597640152 4743.523215 6945.8084469914 292470.335806476 169886.581644236 139610.41982745 "CT"
"CurrentTrends" "CHN" "No" "2025" 19124.80704 1416.630586 0 2905.200545 2906.56516 88.10901448 106.9013388 2119.660893 171949.61 28559.82929 0.26 0.379693257 96351.35845 18868.34079 319184.41 83015.415 63.43611479 0 0 0 0 0 0 158541.2812 396518.5169 177000.55 43000 143498.9394 0 19003.11055 937562.3981 0 0 0 0 0 0 0 741.9161492 277.1774143 5.793635536 157.5868866 307.1518483 0 0 0 262.9150832 6.782938942 184.4959392 78.419144 992.5269643 0 51.69469813 -112.7178755 NA -61.02317736 -12.30426812 0 280125.0396 0 -112.7178755 49522.41541 40914.09211 0 0 6940.753525 0 34400 0 3453.96578905975 NA 1976.14704593725 4718.27965 7155.13039003472 288826.90584095 169886.581644236 132164.358403078 "CT"
"CurrentTrends" "CHN" "No" "2030" 22868.97444 1393.414684 0 2994.490402 2996.701572 92.99686873 109.9149323 2129.80046 171949.61 25451.25147 0.26 0.378646503 96922.9949 19076.06558 319184.41 83015.415 63.43611479 0 0 0 0 0 0 157993.2433 408161.9309 177000.55 43000 127879.8818 0 23526.7921 937562.3981 0 0 0 391.3764225 0 241.5084399 149.8679826 745.9003264 280.488615 5.855707846 159.2752534 306.136458 476.040389 133.1171751 342.9232139 276.4269476 7.178454198 195.2539542 81.17299341 1010.023006 0 93.02574232 -112.7178755 NA -19.69213316 -12.30426812 0 278257.6961 0 -112.7178755 48805.1348 41379.21201 0 0 6929.581536 0 34400 0 3532.70781844811 NA 1978.62534532163 4747.544755 7478.54757485547 286384.413266577 169886.581644236 117963.418802753 "CT"
"CurrentTrends" "CHN" "No" "2035" 25788.06479 1359.315546 0 3083.780258 3086.728458 97.87651526 112.9178868 2125.534118 171949.61 23234.34162 0.26 0.377669212 97494.63135 19283.79038 319184.41 83015.415 63.43611479 0 0 0 0 0 0 156192.921 416577.4412 177000.55 43000 116741.0123 0 28050.47365 937562.3981 0 0 0 0 0 0 0 743.6289281 281.3803462 5.865748632 159.5483628 302.700219 0 0 0 287.5915603 7.517204309 204.4679572 83.12360308 1018.91622 0 67.89616164 -112.7178755 NA -44.82171385 -12.30426812 0 273983.4553 0 -112.7178755 47713.08805 41488.39433 0 0 6862.348666 0 34400 0 3611.02204894666 NA 1973.99102652338 4736.971523 7700.80238969166 281522.380191752 169886.581644236 107835.892735789 "CT"
"CurrentTrends" "CHN" "No" "2040" 27872.81099 1318.22544 0 3173.070115 3176.657133 102.7486409 115.9110036 2110.318503 171949.61 21640.94034 0.26 0.376735072 98066.2678 19491.51517 319184.41 83015.415 63.43611479 0 0 0 0 0 0 153508.1929 422744.5368 177000.55 43000 108734.9632 0 32574.1552 937562.3981 0 0 0 0 0 0 0 736.7991658 280.4758753 5.837249752 158.7731933 297.5500972 0 0 0 296.9570865 7.812205497 212.4919895 84.46509693 1021.451984 0 50.31258202 -112.7178755 NA -62.40529347 -12.30426812 0 268007.5217 0 -112.7178755 46377.22095 41334.11168 0 0 6755.995441 0 34400 0 3688.92448349807 NA 1966.65692656989 4697.584213 7841.40120817443 274968.970566425 169886.581644236 100556.7455159 "CT"
"CurrentTrends" "CHN" "No" "2045" 29430.37751 1271.232915 0 3262.359972 3266.503273 107.6146353 118.8959534 2096.677044 171949.61 20587.06477 0.26 0.375831679 98637.90425 19699.23996 319184.41 83015.415 63.43611479 0 0 0 0 0 0 150024.2608 426924.6415 177000.55 43000 103439.7626 75.34653115 37097.83675 937562.3981 0 0 0 0 0 0 0 725.7583955 277.8902076 5.772781442 157.0196552 290.8485327 0 0 0 304.6306432 8.065116232 219.3711615 85.25948168 1018.084771 0 35.15169861 -112.7178755 NA -77.56617688 -12.30426812 0 260527.0154 0 -112.7178755 44833.75363 40933.68543 0 0 6614.44363 0 34400 60.27722492 3766.43478690356 NA 1955.49919477582 4631.645257 7909.16976373426 266926.333097321 169886.581644236 95742.3177944599 "CT"
"CurrentTrends" "CHN" "No" "2050" 30523.37598 1215.677563 0 3351.649829 3356.266776 112.4757118 121.8739465 2091.244551 171949.61 20240.47786 0.26 0.374951677 99209.5407 19906.96475 319184.41 83015.415 63.43611479 0 0 0 0 0 0 145401.733 428120.2702 177000.55 43000 101698.3357 719.9909147 41621.5183 937562.3981 0 0 0 383.9239209 0 250.778346 133.1455749 708.7776023 272.944176 5.657991192 153.8973604 281.9360658 553.5872428 152.044074 401.5431688 309.8394477 8.254215233 224.5146543 85.32479339 1006.312782 0 15.77419453 -112.7178755 NA -96.94368095 -12.30426812 0 251000.1351 0 -112.7178755 42989.99339 40187.48585 0 0 6422.698837 0 34400 575.9927318 3843.55304681627 NA 1943.3612883713 4528.150959 7891.07214437648 256839.052181547 169886.581644236 94159.0021515698 "CT"
"CurrentTrends" "COL" "No" "2000" 157.011 39.215135 2025.992893 2025.992893 2004.001353 60.31094992 49.70961902 1802.355367 55325.807 1898.233 NA 0.748971206 16901.408 822.06 1668.069 4207.78 72.02897072 4545 5093.100986 40314 0 62735.5 3355.5 4545 40303.30105 62735.5 0 3182.657391 0 183.5415541 110950 0 0 0 10.31960586 3.589742 3.9033813 2.82648256 7.678458737 2.530116095 0.101901 2.771707194 2.376635448 53.38859412 10.6806882 42.70790592 50.61401238 1.501684272 40.8458122 9.768200179 58.29246925 0 0 0 NA 0 -1.87e-06 0 604.8540851 0 0 170.7224693 204.4497992 276.4095767 334.3 80.01110708 131.8 8 1723.032769 2735.73556630997 NA 1819.05137349857 176.3336997 1098.38848640921 2159.55701274621 46953.5993347389 989.465889722536 "CT"
"CurrentTrends" "COL" "No" "2005" 187.774 42.22094 2018.362559 2018.362559 2009.265543 61.24342499 49.136648 1820.222274 55325.807 1898.233 NA 0.746032504 16901.408 822.06 1668.069 4207.78 72.02897072 3613 4843.386417 38944 0 61771.645 6621.355 3613 39059.4598 62734.53343 5 3181.342845 2153.790961 202.8729658 110950 -0.966570583 5 4.033429417 10.98765568 4.0452076 4.2226548 2.71979328 9.402994007 3.590390765 0.0987418735748591 2.685778961 3.126824281 56.0401842 11.1301554 44.9100288 53.51274113 1.585964834 43.13824349 10.37449764 62.91573327 0.0800043362553549 0.144007805 -8.954993181 NA -8.730981039 -1.87e-06 0 674.6695786 -8.913607514 -0.0414 191.3281449 280.2821107 302.7663174 345.41936 133.1551826 171.88038 8 1723.032769 2723.05430637585 NA 1839.14836749105 213.4289062 1134.13510074582 2245.99629956569 46952.9187763836 989.239213600398 "CT"
